part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
No,11,Yes,26,Entrepreneur,28,69,50,41,60,92,98
Yes,2,Yes,3,Doctor,63,53,8,32,87,40,75
Yes,25,No,6,Artist,100,97,27,29,8,54,29
No,29,No,28,Teacher,45,1,78,5,36,69,80
Yes,16,No,1,Artist,32,99,68,45,48,88,99
No,20,Yes,16,Entrepreneur,7,13,12,4,100,40,38
Yes,16,No,6,Engineer,66,17,27,41,89,37,63
Yes,20,No,27,Teacher,68,44,57,86,47,86,99
Yes,19,No,21,Engineer,46,15,98,33,46,13,30
Yes,3,Yes,19,Doctor,86,31,83,46,1,40,12
Yes,6,No,7,Teacher,72,91,81,82,19,11,54
No,18,Yes,7,Teacher,18,6,15,20,69,37,42
No,15,Yes,5,Teacher,98,34,84,9,28,64,71
No,22,No,26,Teacher,40,89,85,45,33,23,87
Yes,29,Yes,18,Engineer,23,21,69,47,49,38,84
Yes,21,No,26,Teacher,12,57,7,56,79,88,63
Yes,27,Yes,10,Teacher,45,85,94,14,85,38,15
No,4,No,12,Engineer,53,57,95,21,8,38,93
Yes,28,No,18,Doctor,91,77,94,24,60,88,23
Yes,13,No,0,Doctor,53,48,96,16,61,84,30
Yes,26,No,14,Artist,50,72,26,58,13,47,43
Yes,29,No,28,Entrepreneur,32,29,14,97,69,75,39
No,28,Yes,23,Artist,14,25,69,80,25,92,88
Yes,10,No,25,Doctor,96,69,24,99,59,75,38
Yes,23,No,30,Teacher,6,41,54,84,95,52,98
Yes,1,Yes,29,Entrepreneur,83,17,48,84,95,69,86
No,0,No,8,Teacher,35,9,59,24,21,69,75
No,2,Yes,7,Teacher,90,20,39,78,71,78,7
Yes,19,No,24,Engineer,58,89,9,95,24,78,7
No,28,Yes,13,Doctor,40,78,100,96,55,20,16
No,11,No,17,Engineer,12,99,78,96,16,34,45
No,2,No,11,Teacher,58,3,64,18,91,74,40
Yes,8,Yes,19,Teacher,26,41,0,95,28,80,45
Yes,21,No,11,Artist,89,60,66,28,14,71,23
No,20,Yes,26,Engineer,39,5,50,67,18,39,87
No,18,No,8,Engineer,3,7,94,51,99,22,24
Yes,25,Yes,10,Entrepreneur,44,29,100,64,50,37,3
No,12,No,23,Teacher,3,64,4,58,87,70,23
No,17,Yes,20,Teacher,51,22,95,75,96,14,27
No,12,No,5,Entrepreneur,22,44,38,1,30,61,92
Yes,20,No,30,Teacher,96,79,50,19,5,89,36
No,20,No,1,Doctor,33,69,81,36,78,72,64
Yes,13,No,24,Doctor,25,88,66,0,80,33,76
No,27,No,28,Teacher,88,75,32,7,56,8,84
Yes,24,Yes,30,Teacher,6,5,34,1,93,45,99
No,12,No,10,Teacher,50,18,9,13,60,87,69
No,24,Yes,27,Doctor,14,51,64,98,75,98,21
Yes,26,No,9,Engineer,87,36,80,12,40,43,48
Yes,23,Yes,22,Entrepreneur,48,8,96,54,66,91,46
No,18,No,5,Entrepreneur,20,91,15,0,33,70,65
No,16,Yes,12,Engineer,30,49,45,36,98,51,49
Yes,23,No,25,Teacher,53,58,27,5,32,94,73
Yes,13,No,22,Artist,63,38,57,90,46,13,64
Yes,29,Yes,18,Entrepreneur,10,51,36,98,77,29,67
No,27,No,12,Doctor,73,30,52,26,16,14,89
Yes,4,Yes,0,Artist,53,70,66,57,99,15,38
Yes,16,Yes,30,Entrepreneur,8,92,87,82,49,45,3
Yes,2,Yes,30,Artist,93,43,75,20,70,67,99
Yes,15,No,18,Artist,35,11,64,27,6,63,6
No,1,Yes,13,Doctor,60,83,61,13,79,28,95
No,16,No,30,Entrepreneur,78,12,13,96,78,4,48
No,26,No,12,Engineer,48,21,12,74,52,21,69
Yes,14,Yes,26,Artist,27,95,53,79,73,41,27
Yes,29,No,12,Entrepreneur,34,76,33,9,82,96,76
Yes,18,Yes,24,Doctor,93,43,6,55,15,29,62
No,15,No,20,Engineer,1,57,59,41,22,75,88
No,24,Yes,25,Engineer,76,54,40,55,87,81,79
Yes,5,No,19,Entrepreneur,55,66,42,85,61,94,65
Yes,16,No,4,Doctor,69,82,23,97,82,90,33
No,23,Yes,16,Doctor,81,90,13,20,42,80,0
Yes,22,No,0,Teacher,13,42,19,95,3,80,39
Yes,13,No,26,Artist,12,0,12,32,61,90,50
No,29,Yes,16,Artist,96,59,36,40,4,28,84
Yes,8,Yes,7,Entrepreneur,53,59,77,57,72,67,24
No,7,Yes,27,Entrepreneur,15,42,35,17,33,24,63
Yes,26,Yes,11,Artist,100,26,59,13,92,26,88
Yes,21,No,2,Engineer,55,52,79,96,16,31,0
No,24,Yes,24,Doctor,95,22,36,52,42,54,57
Yes,26,Yes,20,Teacher,47,24,55,99,42,37,78
No,25,Yes,20,Doctor,97,0,36,47,71,83,96
No,21,Yes,24,Doctor,92,40,58,76,47,68,10
Yes,2,No,28,Entrepreneur,69,26,25,72,51,24,32
No,8,Yes,0,Teacher,48,40,25,66,41,19,47
No,11,Yes,20,Entrepreneur,83,80,36,2,7,87,91
Yes,25,Yes,10,Artist,72,97,80,83,76,12,43
No,3,Yes,16,Teacher,14,23,27,72,50,58,100
No,28,No,15,Entrepreneur,99,33,50,88,23,98,100
Yes,10,Yes,29,Teacher,17,23,26,82,61,10,27
Yes,7,No,10,Artist,27,89,73,55,14,24,54
Yes,21,Yes,28,Teacher,66,93,99,77,69,18,16
No,2,No,13,Entrepreneur,73,2,18,31,99,23,61
No,5,Yes,25,Teacher,24,11,83,67,2,24,12
Yes,27,Yes,11,Engineer,58,69,62,47,54,69,32
No,20,No,21,Teacher,71,16,82,51,53,83,94
Yes,27,Yes,15,Engineer,89,78,85,75,82,0,44
Yes,0,Yes,17,Doctor,54,59,17,96,16,55,50
No,0,Yes,20,Doctor,7,0,11,28,5,15,86
Yes,2,No,2,Doctor,78,94,60,4,57,31,55
No,14,Yes,20,Doctor,66,61,92,38,10,97,21
Yes,7,No,0,Artist,11,75,98,44,22,72,75
No,6,Yes,8,Artist,43,35,51,70,89,35,19
Yes,27,No,11,Artist,12,51,11,58,100,11,64
Yes,15,Yes,5,Engineer,20,55,62,90,15,78,45
Yes,4,No,16,Entrepreneur,76,76,30,3,19,78,83
Yes,24,No,28,Entrepreneur,76,27,45,64,21,86,93
No,12,Yes,4,Teacher,15,51,61,55,48,62,9
Yes,15,Yes,5,Doctor,64,19,67,33,80,28,82
Yes,11,Yes,6,Artist,73,19,69,41,65,38,8
Yes,5,Yes,25,Doctor,79,60,29,69,45,67,60
No,7,No,24,Entrepreneur,91,64,18,28,8,63,22
Yes,21,Yes,17,Engineer,49,73,1,12,67,98,69
No,27,No,25,Entrepreneur,79,36,67,29,83,39,52
No,1,Yes,8,Doctor,77,80,28,87,67,12,46
Yes,28,Yes,0,Teacher,73,76,51,17,14,61,64
No,25,Yes,3,Doctor,63,64,3,28,32,47,83
Yes,15,No,10,Teacher,63,54,33,32,93,46,70
No,14,No,9,Doctor,3,23,65,92,94,75,26
No,25,No,27,Entrepreneur,90,46,55,41,78,51,59
Yes,19,Yes,10,Engineer,90,64,82,8,60,45,59
No,29,No,14,Teacher,6,59,73,34,78,77,53
Yes,3,No,2,Engineer,66,72,48,0,78,6,75
No,26,Yes,14,Teacher,83,100,44,58,69,56,38
Yes,21,No,3,Doctor,1,98,49,61,77,13,83
No,8,No,5,Doctor,46,82,91,81,23,25,50
Yes,10,Yes,21,Artist,0,12,77,89,80,43,17
No,8,Yes,21,Doctor,7,31,15,39,92,42,23
Yes,27,No,9,Teacher,45,6,100,85,7,87,34
No,30,Yes,5,Artist,19,84,13,87,77,87,72
Yes,16,No,21,Artist,21,52,20,51,26,39,58
No,28,Yes,7,Engineer,19,64,0,8,61,21,0
Yes,23,No,18,Teacher,26,93,59,68,31,86,58
No,24,Yes,23,Entrepreneur,100,22,78,79,43,51,68
Yes,24,No,26,Teacher,49,20,10,24,77,72,10
No,10,No,3,Teacher,67,66,22,73,11,43,75
Yes,7,Yes,16,Engineer,92,19,13,36,48,84,84
No,25,Yes,1,Doctor,52,31,94,77,13,21,53
No,26,No,16,Teacher,10,46,60,25,19,33,22
No,6,No,22,Teacher,61,100,3,42,72,54,7
No,23,Yes,19,Entrepreneur,86,49,29,72,18,100,20
No,6,No,28,Engineer,23,52,88,73,11,66,24
No,13,Yes,27,Artist,83,93,82,35,66,52,21
Yes,5,No,2,Artist,36,91,76,4,65,77,64
No,25,Yes,29,Teacher,22,97,35,53,61,28,60
Yes,13,Yes,9,Teacher,35,88,28,61,74,50,51
Yes,21,No,28,Engineer,67,88,99,49,19,7,9
Yes,0,No,23,Teacher,26,5,42,100,49,22,8
Yes,17,No,23,Doctor,80,34,9,100,76,4,59
Yes,24,Yes,10,Artist,25,49,25,0,34,9,3
Yes,17,No,8,Doctor,16,18,61,92,3,53,10
No,19,Yes,8,Entrepreneur,52,63,33,87,80,92,8
No,17,No,16,Entrepreneur,65,40,33,16,46,15,24
Yes,10,No,21,Engineer,65,100,21,46,51,60,88
No,14,No,12,Engineer,45,33,27,90,86,71,95
No,7,Yes,28,Teacher,36,47,4,54,47,76,22
No,24,No,12,Teacher,76,38,32,16,55,85,71
Yes,16,Yes,21,Teacher,96,69,58,92,12,56,31
Yes,18,No,29,Entrepreneur,50,80,25,40,96,78,60
No,15,No,6,Engineer,3,70,31,25,75,91,70
Yes,18,No,19,Entrepreneur,23,94,4,41,34,10,26
No,25,Yes,25,Teacher,87,88,14,8,92,95,85
Yes,6,No,13,Entrepreneur,30,7,64,88,38,83,52
No,0,Yes,1,Engineer,45,3,27,71,90,81,20
No,1,No,8,Doctor,39,61,24,32,31,36,32
No,5,No,23,Teacher,1,98,19,64,50,2,97
Yes,3,No,6,Engineer,8,45,97,65,40,77,54
No,8,No,3,Teacher,20,81,58,1,44,79,54
No,4,Yes,29,Doctor,4,91,43,20,88,91,28
Yes,7,Yes,5,Doctor,89,8,98,23,33,89,57
Yes,18,Yes,4,Entrepreneur,95,64,33,24,65,73,5
No,16,Yes,0,Entrepreneur,87,83,4,83,46,53,48
No,26,Yes,3,Entrepreneur,36,83,3,68,74,2,58
No,3,No,12,Artist,9,63,71,44,59,52,41
Yes,16,Yes,5,Engineer,55,20,32,55,30,65,62
Yes,0,Yes,12,Doctor,9,98,12,64,36,29,45
Yes,16,No,8,Engineer,79,79,23,65,58,49,2
No,0,Yes,23,Engineer,13,85,94,43,58,65,95
Yes,19,No,21,Artist,29,47,25,51,62,18,83
Yes,29,Yes,1,Entrepreneur,92,11,91,12,59,42,99
No,26,No,10,Engineer,71,71,42,85,52,61,58
No,18,Yes,9,Doctor,18,0,82,17,16,66,38
No,14,Yes,10,Teacher,40,3,98,60,25,7,16
No,8,No,14,Teacher,92,27,12,19,33,54,82
Yes,3,No,12,Entrepreneur,35,10,54,22,54,48,30
Yes,13,Yes,27,Engineer,96,92,40,27,75,75,36
No,29,No,28,Teacher,16,60,1,41,51,9,82
Yes,12,Yes,12,Artist,6,74,52,99,90,75,100
Yes,1,No,11,Engineer,81,45,81,52,52,98,59
No,11,Yes,18,Engineer,29,43,27,82,95,76,89
No,19,No,5,Artist,97,9,50,22,63,28,40
No,12,Yes,9,Entrepreneur,46,8,16,35,48,70,23
No,2,Yes,10,Engineer,21,40,38,40,56,16,7
No,11,Yes,1,Entrepreneur,91,63,65,73,57,40,48
No,21,No,22,Artist,81,41,17,7,99,67,91
No,1,Yes,27,Artist,0,41,66,62,25,63,16
Yes,10,Yes,4,Teacher,20,20,54,100,71,10,17
Yes,19,Yes,25,Artist,67,15,78,98,71,69,50
No,20,Yes,15,Engineer,77,0,43,72,66,14,29
No,26,Yes,0,Engineer,48,2,71,17,4,28,44
No,10,Yes,16,Teacher,19,12,4,69,60,27,60
Yes,13,No,16,Artist,46,54,63,96,19,97,10
Yes,10,Yes,22,Engineer,56,8,28,25,70,81,83
Yes,26,Yes,9,Doctor,57,71,15,16,77,7,91
No,25,Yes,27,Artist,59,15,88,6,18,99,29
No,12,Yes,10,Entrepreneur,74,62,51,10,53,28,57
Yes,3,No,4,Entrepreneur,39,82,100,43,27,11,25
Yes,28,No,3,Doctor,82,45,55,42,0,38,33
Yes,5,No,24,Entrepreneur,68,57,76,56,48,52,84
Yes,2,Yes,12,Doctor,26,13,12,25,16,25,52
No,4,Yes,30,Teacher,30,65,23,39,31,23,66
Yes,26,No,21,Teacher,56,8,89,90,17,24,100
No,16,No,15,Engineer,64,82,0,54,66,96,31
Yes,6,No,22,Artist,50,29,74,57,14,37,69
No,27,Yes,9,Teacher,21,78,99,71,1,32,60
Yes,14,Yes,10,Doctor,85,71,47,67,93,43,35
Yes,10,No,9,Entrepreneur,6,82,0,16,76,44,84
No,17,Yes,17,Teacher,66,66,36,12,65,20,36
Yes,10,Yes,7,Entrepreneur,61,80,76,78,11,16,49
No,29,No,3,Entrepreneur,76,27,72,66,2,95,49
No,4,Yes,22,Entrepreneur,82,5,22,40,10,37,77
Yes,22,Yes,30,Artist,32,26,6,9,80,26,54
No,2,No,5,Engineer,0,29,59,1,73,21,72
Yes,21,No,18,Teacher,62,22,27,95,35,73,58
Yes,17,No,19,Artist,44,13,74,58,85,56,36
No,25,Yes,26,Artist,42,65,29,7,37,9,87
No,13,Yes,6,Doctor,50,6,72,27,27,52,54
No,20,Yes,7,Teacher,75,72,13,35,100,19,77
Yes,27,Yes,4,Teacher,80,67,38,54,0,21,28
Yes,5,No,9,Teacher,85,44,73,38,3,12,1
Yes,0,Yes,12,Engineer,42,11,70,91,29,42,87
Yes,8,Yes,24,Engineer,28,45,76,6,3,78,35
Yes,17,No,12,Teacher,54,21,40,25,21,62,46
No,13,Yes,4,Artist,25,67,45,67,33,90,7
Yes,24,Yes,0,Entrepreneur,95,77,55,4,10,19,44
No,18,No,15,Entrepreneur,48,0,67,7,67,80,100
No,1,No,24,Entrepreneur,41,22,72,47,31,93,16
No,6,No,1,Doctor,30,20,61,49,71,46,89
Yes,7,No,15,Engineer,66,80,54,99,49,79,75
Yes,24,No,0,Entrepreneur,96,83,89,17,1,7,22
Yes,18,Yes,29,Teacher,49,94,6,74,17,3,17
Yes,24,Yes,12,Doctor,24,9,58,67,82,63,47
No,22,No,24,Engineer,70,94,24,54,33,1,75
No,19,No,16,Artist,85,27,100,51,47,28,31
No,13,Yes,9,Doctor,51,76,36,30,15,45,75
No,23,Yes,21,Doctor,31,11,25,51,85,14,3
No,4,Yes,2,Doctor,3,88,95,84,33,18,50
No,27,Yes,10,Artist,12,31,44,57,91,23,46
Yes,22,No,12,Teacher,27,93,86,60,30,73,38
Yes,24,Yes,21,Engineer,40,55,38,55,44,43,41
Yes,12,No,23,Teacher,89,80,28,25,59,55,12
Yes,5,No,20,Entrepreneur,60,100,90,10,67,96,73
No,15,No,6,Doctor,57,82,81,9,68,46,49
No,19,Yes,22,Entrepreneur,3,34,76,12,100,98,78
No,22,No,4,Teacher,70,66,29,82,84,56,26
No,11,No,9,Doctor,86,7,37,84,17,84,36
No,6,Yes,18,Teacher,83,39,87,15,49,60,12
Yes,18,No,24,Artist,87,11,9,46,42,64,42
Yes,4,Yes,25,Entrepreneur,28,15,75,86,18,84,31
Yes,6,No,23,Doctor,22,51,80,96,15,37,79
Yes,18,No,11,Artist,19,66,50,17,83,16,45
Yes,29,Yes,20,Entrepreneur,14,87,19,59,39,19,89
No,26,Yes,7,Entrepreneur,19,19,25,74,66,80,53
No,28,No,26,Engineer,79,13,73,30,88,90,46
Yes,30,Yes,16,Doctor,98,17,38,7,25,12,46
No,0,Yes,20,Artist,55,21,63,20,16,78,36
Yes,27,Yes,15,Teacher,43,62,12,33,59,89,76
Yes,0,Yes,16,Entrepreneur,35,51,54,16,30,4,92
Yes,19,No,28,Teacher,6,45,39,71,3,88,6
No,25,No,14,Teacher,81,98,30,29,17,60,18
Yes,29,No,16,Teacher,98,10,51,46,41,90,59
Yes,14,Yes,7,Engineer,87,94,18,35,57,70,65
Yes,22,Yes,27,Teacher,85,59,42,48,2,60,23
No,12,Yes,8,Doctor,30,2,18,59,59,100,95
Yes,7,Yes,17,Doctor,39,20,63,54,6,82,2
Yes,14,Yes,3,Entrepreneur,7,60,11,50,81,51,20
No,17,Yes,3,Teacher,36,0,26,74,83,48,73
Yes,0,Yes,7,Doctor,98,8,76,69,68,14,0
No,8,No,20,Entrepreneur,7,49,37,33,8,28,27
Yes,19,Yes,1,Doctor,37,62,78,48,20,64,26
Yes,4,No,11,Engineer,77,2,32,81,53,27,52
Yes,30,Yes,29,Engineer,93,15,20,1,74,89,93
Yes,20,Yes,27,Artist,1,37,51,28,31,37,88
No,24,Yes,21,Artist,61,87,56,33,45,81,83
Yes,16,Yes,8,Artist,77,20,35,15,54,48,4
Yes,14,No,6,Entrepreneur,99,72,85,59,30,74,86
Yes,16,Yes,7,Engineer,37,8,16,99,58,71,37
No,4,No,14,Teacher,89,63,1,3,9,45,15
No,2,No,29,Artist,60,20,97,70,83,94,90
Yes,6,No,28,Artist,100,96,94,89,37,66,90
Yes,19,Yes,14,Artist,70,27,80,83,84,44,13
No,6,Yes,19,Engineer,25,47,62,33,39,87,88
No,27,Yes,4,Engineer,64,96,99,31,87,58,86
Yes,0,No,1,Artist,6,16,54,71,65,26,37
Yes,1,No,28,Artist,83,19,39,98,88,51,42
No,11,Yes,4,Engineer,91,83,91,24,16,17,55
No,27,Yes,12,Teacher,17,91,79,35,94,62,39
No,10,No,13,Engineer,67,51,73,12,96,27,28
No,15,No,19,Entrepreneur,76,71,63,63,60,64,66
Yes,29,Yes,20,Teacher,93,96,90,19,21,24,63
Yes,7,No,29,Doctor,63,51,59,8,75,52,27
No,26,No,27,Engineer,55,30,92,80,100,71,25
Yes,22,Yes,1,Engineer,28,60,56,100,87,60,23
No,16,Yes,1,Teacher,0,44,51,2,25,79,79
No,12,No,1,Artist,86,64,91,0,20,56,53
No,3,No,14,Doctor,90,87,29,40,1,97,17
No,5,No,5,Teacher,92,46,55,39,30,1,45
No,29,Yes,27,Engineer,77,100,56,39,78,56,65
No,11,Yes,12,Artist,61,48,30,36,37,47,72
Yes,10,Yes,23,Entrepreneur,88,66,29,95,87,94,57
Yes,17,No,11,Entrepreneur,92,20,56,0,11,37,68
No,23,Yes,7,Engineer,3,53,55,79,36,11,5
Yes,9,No,13,Artist,49,18,52,44,71,51,40
Yes,1,No,30,Teacher,21,56,0,11,15,21,1
Yes,26,Yes,9,Entrepreneur,45,32,88,78,36,40,26
No,24,Yes,14,Artist,9,62,49,2,95,18,84
Yes,27,Yes,23,Teacher,82,87,67,64,98,3,31
No,1,No,14,Doctor,28,22,44,1,11,19,47
No,20,Yes,16,Teacher,16,93,91,10,5,95,63
No,3,Yes,24,Artist,63,83,47,64,69,98,44
No,29,Yes,10,Artist,68,31,96,25,39,77,89
Yes,2,No,16,Artist,56,48,23,16,25,92,53
Yes,8,No,15,Entrepreneur,5,44,17,79,4,95,49
Yes,30,No,8,Artist,33,67,98,10,81,92,10
Yes,29,No,30,Teacher,26,68,55,2,93,89,55
Yes,8,No,7,Artist,47,15,92,43,35,48,31
No,15,No,18,Doctor,73,52,54,4,87,72,42
No,7,No,20,Teacher,61,16,13,75,52,5,1
Yes,20,No,25,Teacher,75,55,29,64,59,73,51
Yes,14,Yes,13,Artist,21,56,35,61,13,27,40
No,0,Yes,29,Engineer,87,57,86,46,24,97,58
No,27,Yes,1,Engineer,59,62,41,81,10,6,14
No,2,Yes,1,Doctor,25,62,77,0,63,68,66
No,20,No,2,Engineer,20,70,88,7,52,51,91
Yes,15,No,14,Teacher,8,39,81,82,41,27,59
No,21,Yes,12,Doctor,93,2,57,79,88,1,10
No,9,Yes,9,Entrepreneur,52,32,53,18,72,42,12
Yes,11,No,28,Doctor,10,57,96,26,5,49,64
Yes,6,No,4,Entrepreneur,49,54,60,56,84,74,86
No,17,No,6,Doctor,44,88,74,91,65,66,53
No,25,No,3,Doctor,98,100,14,79,46,36,33
No,23,Yes,8,Artist,49,59,11,16,67,71,67
No,17,Yes,22,Engineer,14,15,45,5,57,58,33
No,20,Yes,12,Teacher,79,43,92,82,18,95,40
No,1,Yes,29,Teacher,46,99,17,3,91,29,71
Yes,18,Yes,23,Engineer,65,100,27,48,84,53,79
No,22,No,8,Teacher,0,67,58,95,57,49,55
Yes,4,Yes,18,Artist,90,24,53,23,3,49,61
No,7,Yes,26,Engineer,37,39,75,58,37,18,58
Yes,28,Yes,11,Engineer,59,63,59,5,39,80,46
Yes,30,Yes,3,Engineer,40,82,60,20,98,22,40
No,8,No,18,Artist,66,61,21,12,13,7,7
No,1,Yes,16,Teacher,4,81,77,65,29,25,15
Yes,13,No,27,Teacher,32,83,81,58,67,89,9
No,28,Yes,24,Engineer,60,8,54,54,58,55,38
Yes,28,No,26,Teacher,45,42,87,77,95,53,26
No,11,No,4,Artist,82,25,31,90,39,100,18
No,28,No,2,Artist,7,83,65,48,84,9,8
No,0,Yes,12,Artist,70,63,26,57,6,52,13
No,29,No,22,Engineer,51,25,92,19,24,40,65
Yes,3,No,15,Teacher,55,74,55,76,17,42,61
Yes,11,No,1,Engineer,82,66,96,93,41,49,74
No,13,Yes,25,Doctor,30,21,48,62,50,21,79
No,9,No,19,Entrepreneur,66,67,98,40,84,90,74
No,27,No,3,Teacher,3,11,62,98,17,65,39
Yes,7,No,0,Engineer,58,55,59,86,67,47,11
Yes,0,Yes,25,Engineer,45,66,72,6,65,7,39
Yes,3,Yes,20,Entrepreneur,84,47,13,6,31,42,38
No,5,No,22,Entrepreneur,12,37,28,60,68,46,72
No,17,No,30,Entrepreneur,97,16,73,50,46,12,20
No,1,No,9,Doctor,21,15,29,98,16,4,60
No,11,Yes,30,Artist,30,69,2,25,0,17,0
No,6,No,3,Entrepreneur,59,64,86,49,64,1,28
No,9,No,6,Artist,53,76,38,88,5,9,47
No,16,Yes,3,Entrepreneur,49,38,45,11,40,83,54
No,6,Yes,29,Artist,38,32,45,71,89,14,75
No,29,Yes,16,Doctor,10,21,80,75,81,4,16
Yes,18,No,29,Engineer,69,13,99,43,68,7,43
No,20,No,3,Doctor,97,18,9,95,53,41,78
No,24,No,26,Doctor,54,11,5,47,77,99,57
Yes,29,Yes,27,Entrepreneur,22,67,51,13,47,12,76
No,26,No,0,Engineer,64,46,53,63,36,92,97
No,26,Yes,8,Entrepreneur,33,37,79,8,22,18,71
No,10,Yes,26,Entrepreneur,50,40,27,19,52,0,92
No,14,No,18,Doctor,13,96,66,96,37,65,86
Yes,21,No,4,Artist,94,84,23,20,93,73,87
Yes,7,No,14,Entrepreneur,42,89,34,43,94,3,72
Yes,30,Yes,3,Engineer,25,40,19,36,89,82,90
Yes,19,Yes,28,Artist,60,1,53,46,2,83,86
No,6,Yes,13,Entrepreneur,18,72,6,48,93,17,23
Yes,28,No,2,Entrepreneur,78,63,8,69,51,84,30
No,21,Yes,26,Artist,31,58,91,89,49,48,12
Yes,11,Yes,7,Artist,84,34,27,35,67,59,71
Yes,21,Yes,17,Engineer,3,78,9,90,88,88,13
No,28,No,27,Entrepreneur,39,29,63,24,83,44,75
No,24,Yes,15,Entrepreneur,61,10,25,18,4,22,5
Yes,26,Yes,9,Teacher,58,94,66,84,12,18,67
Yes,6,Yes,15,Engineer,34,22,61,57,63,69,94
Yes,22,No,22,Doctor,39,26,53,45,44,68,82
No,0,Yes,12,Doctor,36,21,96,46,64,29,98
No,9,No,8,Artist,61,53,70,30,74,32,20
Yes,28,Yes,18,Doctor,70,23,59,7,44,64,45
No,30,Yes,2,Doctor,67,33,6,29,18,32,19
No,5,No,19,Engineer,36,100,48,5,5,47,51
No,14,Yes,16,Entrepreneur,37,7,55,37,100,43,19
Yes,9,No,23,Entrepreneur,88,63,86,63,55,29,92
Yes,2,Yes,8,Entrepreneur,6,10,83,34,15,74,58
Yes,8,No,7,Artist,27,9,33,81,47,3,96
Yes,18,No,15,Doctor,22,71,44,80,46,71,48
Yes,29,No,12,Teacher,60,24,91,20,93,22,56
Yes,20,No,7,Teacher,3,2,19,71,11,26,53
No,4,Yes,5,Teacher,38,80,64,93,94,36,16
No,1,Yes,1,Artist,61,28,34,31,48,25,35
No,12,No,17,Entrepreneur,72,13,92,8,0,5,3
Yes,28,Yes,10,Doctor,71,4,64,42,100,52,28
Yes,29,Yes,25,Doctor,79,32,13,42,47,41,15
Yes,7,No,29,Teacher,94,100,77,74,39,8,47
No,21,No,28,Teacher,22,47,67,64,61,95,19
Yes,27,Yes,10,Entrepreneur,83,49,23,94,21,78,78
No,20,No,1,Doctor,38,26,86,38,34,86,46
No,30,No,20,Entrepreneur,19,48,53,28,90,4,52
Yes,23,No,4,Teacher,43,54,53,11,89,5,49
Yes,14,No,29,Teacher,5,62,92,45,32,16,78
Yes,23,Yes,12,Entrepreneur,40,57,5,24,64,30,84
Yes,19,Yes,23,Engineer,13,83,4,15,89,15,10
Yes,18,No,21,Teacher,62,70,87,49,46,83,26
Yes,0,Yes,25,Artist,67,36,34,90,75,97,20
No,9,No,7,Teacher,44,67,1,63,49,93,46
Yes,0,No,11,Engineer,46,34,45,95,78,54,32
Yes,12,No,29,Engineer,8,11,62,70,33,71,69
No,6,Yes,19,Teacher,1,72,12,31,93,79,70
Yes,9,No,0,Artist,7,40,21,84,77,61,96
Yes,29,No,9,Artist,78,11,61,34,28,91,97
No,4,Yes,7,Doctor,25,82,14,84,87,61,25
Yes,29,No,4,Engineer,10,3,75,76,99,34,6
Yes,12,Yes,7,Engineer,86,24,12,78,57,82,35
Yes,26,Yes,8,Doctor,66,14,19,11,32,77,80
Yes,23,No,21,Teacher,30,84,65,4,100,20,92
Yes,5,Yes,3,Teacher,18,24,9,50,10,90,34
Yes,12,No,30,Entrepreneur,73,35,62,10,78,93,90
Yes,19,No,20,Entrepreneur,31,90,25,49,76,67,59
No,26,Yes,18,Teacher,44,61,88,57,35,66,40
No,27,Yes,19,Entrepreneur,4,21,100,91,60,35,48
Yes,18,No,17,Teacher,6,96,88,83,97,70,98
Yes,20,Yes,25,Artist,63,46,14,51,81,27,67
No,10,Yes,10,Doctor,27,10,29,10,97,24,41
Yes,23,Yes,28,Teacher,39,42,37,78,14,23,0
Yes,19,No,17,Artist,44,47,5,66,94,41,64
Yes,13,No,22,Teacher,44,20,1,7,25,38,50
Yes,22,No,23,Doctor,37,32,83,67,50,65,30
No,2,Yes,25,Engineer,43,20,44,66,51,71,87
Yes,8,No,29,Teacher,30,37,25,10,31,23,30
No,10,Yes,5,Artist,66,93,7,82,74,21,90
Yes,29,No,30,Engineer,65,47,22,75,84,94,82
No,13,Yes,11,Engineer,2,2,38,86,49,60,14
Yes,7,No,27,Engineer,65,81,1,45,89,68,66
Yes,29,No,6,Doctor,81,42,32,75,88,87,57
No,14,No,7,Doctor,93,66,57,45,78,75,93
Yes,17,No,6,Artist,59,4,38,79,87,15,66
Yes,26,No,12,Teacher,69,91,20,80,7,44,70
No,23,No,4,Teacher,26,65,29,96,86,14,57
Yes,11,No,17,Engineer,67,2,52,49,14,39,6
Yes,14,No,14,Entrepreneur,38,77,46,46,74,34,80
Yes,21,No,3,Doctor,91,25,77,67,10,45,47
No,1,No,12,Artist,27,3,94,0,32,96,49
Yes,17,Yes,26,Entrepreneur,61,54,81,63,57,32,66
No,12,No,27,Artist,32,5,56,39,45,82,13
No,22,Yes,15,Teacher,50,73,58,67,97,0,49
No,18,Yes,1,Artist,18,85,88,30,24,55,27
No,15,Yes,25,Artist,64,40,88,87,67,46,96
No,22,Yes,13,Doctor,33,87,69,38,27,82,7
Yes,10,No,20,Engineer,18,0,25,76,92,84,91
Yes,16,Yes,11,Entrepreneur,67,71,86,87,21,79,4
Yes,4,Yes,16,Entrepreneur,38,21,42,42,68,68,96
Yes,11,No,22,Teacher,71,53,2,53,14,85,62
